Name,DR,Black_Clip,White_Clip,20_245,20_250,15_245,15_250
night-09805,54.946200000000005,0.00014087194683908046,0.0,59.2195544480364,59.2195544480364,28.6696487368295,28.6696487368295
day-01557,186.56319999999997,0.0012641059027777778,0.0,1.799250927921456,1.799250927921456,1.0298992756226053,1.0298992756226053
night-12615,90.17079999999999,3.311332614942529e-05,0.0,7.202485183189655,7.202485183189655,0.9474152897509579,0.9474152897509579
day-01520,198.428,0.0001672503591954023,0.0,2.5034422892720305,2.5034422892720305,1.1240009877873562,1.1240009877873562
night-11561,60.61230399999991,0.05166371078783525,0.0,85.03646207495211,85.03212179717433,66.28749102011494,66.28315074233717
night-13901,71.6124,0.0001361949233716475,0.0,5.512377274904215,5.511385745929119,1.0240062260536398,1.023014697078544
night-05558,85.28320000000001,5.238266283524904e-06,0.0,5.507756375718391,5.507756375718391,0.22846324233716475,0.22846324233716475
night-09576,104.04422999999989,0.00010738445881226054,0.0,16.592545198754788,16.59250778256705,4.959272479645594,4.959235063457855
day-04406,189.2366,0.00011468061542145594,0.0,4.229862607758621,4.229843899664751,1.2962838242337165,1.2962651161398469
night-06571,112.71799999999999,0.0006746138649425287,0.0,6.105573515325671,6.105554807231801,1.716374072078544,1.7163553639846743
night-13737,90.45912599999998,3.722910680076628e-05,0.0,6.969232668821839,6.969232668821839,1.2337800826149425,1.2337800826149425
night-07292,76.3382,1.87080938697318e-06,0.0,7.993706597222222,7.993631764846743,0.09082779573754789,0.09075296336206896
night-15040,75.13239999999999,9.541127873563218e-06,0.0,7.71207495210728,7.71205624401341,0.3810838721264368,0.38106516403256707
day-05396,189.7782,3.7977430555555556e-05,0.0,4.05690627993295,4.05690627993295,1.0698410560344827,1.0698410560344827
day-04268,28.931799999999996,0.040932935225095786,0.0,81.46040993175288,81.46040993175288,65.19050451987547,65.19050451987547
night-15449,109.68260000000001,9.915289750957854e-06,0.0,1.8817536218869733,1.8817536218869733,0.31023632064176243,0.31023632064176243
night-03966,63.205799999999996,7.015535201149425e-05,0.0,38.3819369612069,38.3819369612069,23.71022659243295,23.71022659243295
day-00963,208.78900000000002,0.0005126017720306513,0.0,10.050380896791188,10.050380896791188,3.238277508381226,3.238277508381226
night-11539,51.2992,0.011427652059386973,0.0,59.50320656728927,59.501766044061306,47.753532088122604,47.752091564894634
day-04736,185.2756,0.0023506719947318008,0.0,1.8906399664750957,1.8906399664750957,1.0618526999521072,1.0618526999521072
day-03299,173.27130399999993,0.00048491379310344827,0.0,0.5494005926724138,0.5494005926724138,0.26297967552681994,0.26297967552681994
night-06156,109.01219999999998,2.170138888888889e-05,0.0,16.98657507183908,16.986556363745212,2.2934252274904217,2.2934065193965516
night-12428,80.51585999999978,6.5478328544061305e-06,0.0,2.42397030651341,2.42397030651341,0.36952227011494254,0.36952227011494254
day-01421,163.5118,0.002791434686302682,0.0,0.878139218151341,0.878139218151341,0.5947303041187739,0.5947303041187739
night-07005,55.35419999999999,0.009092881944444445,0.0,56.40112398227969,56.40060015565134,41.020208482998086,41.01968465636973
night-04205,44.4092,0.005914750957854406,0.0,64.21744043342912,64.21734689295977,39.96005821958812,39.95996467911878
night-10577,56.172000000000004,0.0005760222102490422,1.8708093869731801e-07,41.433825730363985,41.433264487547895,29.2584298670977,29.25786862428161
night-12974,49.27610399999991,0.00572617337164751,0.0,85.0502499401341,85.04731276939656,69.238711536159,69.23577436542146
day-01700,197.6366,0.001174119971264368,0.0,3.870124670737548,3.870124670737548,1.3339619252873562,1.3339619252873562
night-05080,50.422399999999996,0.0074179463002873565,0.0,62.51219767720306,62.51017720306513,34.565859973659,34.56383949952107
night-13747,109.94579999999999,8.007064176245211e-05,0.0,11.298734584530651,11.2953671276341,1.2984726712164751,1.2951052143199233
night-11880,45.1508,0.03521667714319923,7.483237547892721e-07,86.49208273467433,86.48504849137932,76.21411787595785,76.20708363266283
night-06955,91.77099999999999,2.731381704980843e-05,0.0,4.584193905651341,4.584193905651341,0.7974512092911877,0.7974512092911877
night-08591,72.6024,0.0008615077227011494,0.0,30.88579082854406,30.885753412356323,16.953330789032567,16.95329337284483
day-05400,176.8796,5.2943905651340994e-05,0.0,4.741865720785441,4.741865720785441,1.1494439954501916,1.1494439954501916
night-07662,63.354200000000006,2.4133441091954023e-05,0.0,60.80532731681034,60.8050466954023,23.708580280172413,23.708299658764368
night-06295,153.6482,2.0017660440613028e-05,0.0,9.015187230603448,9.015187230603448,0.7734113086685823,0.7734113086685823
night-15469,72.96799999999999,8.231561302681992e-06,0.0,14.308679807231801,14.308679807231801,0.9440478328544061,0.9440478328544061
day-05832,175.34540000000004,0.0011786099137931034,0.0,1.2342290768678161,1.2342290768678161,0.5962082435344828,0.5962082435344828
night-07055,95.667,1.1599018199233716e-05,0.0,13.109079412116857,13.109041995929118,1.7027545797413792,1.7027171635536398
night-05702,145.6012,0.00019250628591954022,0.0,29.526011733716476,29.526011733716476,10.842519007423371,10.842519007423371
day-02723,181.38619999999997,0.0015976712164750958,0.0,18.251391882183906,18.251391882183906,6.5875875538793105,6.5875875538793105
day-00026,190.927,0.0005140984195402299,0.0,0.9175758800287356,0.9175758800287356,0.41099811422413796,0.41099811422413796
night-14556,45.7004,0.006000621108716475,0.0,78.86350200550767,78.86286593031609,61.05253606920498,61.05189999401341
night-07606,82.0092,8.923760775862069e-05,0.0,38.51115376556513,38.51106022509578,9.632891073994253,9.632797533524904
night-15532,41.0998,0.021272038134578543,7.483237547892721e-07,79.87495510057471,79.86056857638889,64.44923371647509,64.43484719228927
night-15890,42.57599999999999,0.10580212823275863,0.0,91.05638993654215,91.0522180316092,81.16422338960729,81.16005148467433
day-01731,171.8412,0.0007172683189655173,0.0,0.8579344767720306,0.8579344767720306,0.42940687859195403,0.42940687859195403
day-01905,34.0762,0.0009587898108237547,0.0,36.47084904813219,36.47084904813219,26.04913119612069,26.04913119612069
night-06022,88.94379999999998,1.0102370689655172e-05,0.0,3.8781878591954024,3.8781878591954024,0.295550466954023,0.295550466954023
night-13697,124.67660000000001,3.0494193007662834e-05,0.0,2.0681797772988504,2.0681797772988504,0.36235707016283525,0.36235707016283525
night-10006,70.50259999999999,6.734913793103448e-06,0.0,9.66374072078544,9.66374072078544,0.8648938876915708,0.8648938876915708
night-07784,79.57680999999995,2.432052203065134e-06,0.0,5.091463870929119,5.091463870929119,0.5203282147988506,0.5203282147988506
night-14151,99.45,0.009155928220785441,0.0,53.3085076927682,53.30822707136015,27.899754549808428,27.899473928400383
day-05632,198.71919999999997,0.004071442468869732,0.0,10.628610662116857,10.628610662116857,6.359423641044061,6.359423641044061
night-11506,115.43493399999981,5.462763409961686e-05,0.0,8.18778436302682,8.18778436302682,1.3965030830938698,1.3965030830938698
night-06204,73.11763999999985,4.8266882183908045e-05,0.0,27.640853238745212,27.640853238745212,10.759361530172415,10.759361530172415
night-09737,73.51979999999999,5.481471503831418e-05,0.0,43.16836536159004,43.16830923730843,10.605992576628353,10.605936452346743
night-15437,98.9766,1.122485632183908e-06,0.0,2.43790783644636,2.4378330040708813,0.14940283764367815,0.14932800526819923
night-11178,102.604,0.0015009503711685824,0.0,56.54893663194444,56.54893663194444,34.81660455579502,34.81660455579502
night-16559,80.06102999999987,8.231561302681993e-05,0.0,4.691821569683908,4.691821569683908,0.9251339499521073,0.9251339499521073
night-09408,91.6602,1.5340636973180075e-05,0.0,11.468753741618775,11.468753741618775,1.4666958512931034,1.4666958512931034
night-12296,96.03960000000001,0.00015078723659003832,0.0,3.4145638769157087,3.4145638769157087,0.955497186302682,0.955497186302682
night-04574,65.01319999999998,3.928699712643678e-06,0.0,18.016044061302683,18.016044061302683,3.377447018678161,3.377447018678161
night-15221,88.6894,1.87080938697318e-05,0.0,6.206690762691571,6.206653346503831,0.2751960608237548,0.2751586446360153
night-06534,115.00120000000001,0.0008081896551724138,0.0,45.81309117576628,45.81301634339081,19.628625628591955,19.628550796216476
night-04664,133.0556,2.1140146072796936e-05,0.0,35.01030815972222,35.01030815972222,12.101236979166666,12.101236979166666
day-00731,187.3362,4.302861590038314e-06,0.0,0.7103463242337165,0.7103463242337165,0.0984794061302682,0.0984794061302682
night-05672,149.1628,0.0004920228687739464,0.0,1.8554313338122606,1.8554313338122606,0.8169263350095786,0.8169263350095786
day-04077,190.79019999999997,0.0,0.0,1.1289586326628354,1.1289586326628354,0.2694526760057471,0.2694526760057471
night-05777,116.03960000000001,0.00012178969109195402,0.0,16.3189767420977,16.31895803400383,4.562604765325671,4.562586057231801
day-03166,190.239,0.001338938278256705,0.0,5.90262811302682,5.90262811302682,2.3562657147988504,2.3562657147988504
night-07580,82.90899999999999,0.00028417594588122606,1.8708093869731801e-07,61.407185404693486,61.39433294420498,30.89095426245211,30.878101801963602
day-03475,199.4962,0.0001277762811302682,0.0,3.6260962943007664,3.6260962943007664,1.4297286578065134,1.4297286578065134
day-03325,172.71679999999998,0.0011844094228927204,0.0,0.7055944683908046,0.7055944683908046,0.3799988026819923,0.3799988026819923
night-02755,76.8018,0.004406130268199234,0.0,45.943898168103445,45.94378591954023,30.82802023467433,30.82790798611111
day-01382,196.89159999999998,0.0015855109554597702,0.0,10.333265984195402,10.333265984195402,3.8721264367816093,3.8721264367816093
night-07473,108.99960000000002,9.3540469348659e-06,0.0,5.700992277298851,5.700487158764368,0.20047593390804597,0.19997081537356323
night-07865,55.92499999999998,0.00010532656848659004,0.0,27.792688128591955,27.792575880028735,9.37990152059387,9.379789272030651
night-14372,117.06112599999997,5.61242816091954e-06,0.0,0.732421875,0.732421875,0.08772225215517242,0.08772225215517242
night-09622,83.00025199999996,0.0001350724377394636,0.0,15.016463122605364,15.016332165948276,4.226869312739463,4.226738356082375
night-16517,74.083,0.0009819878472222222,0.0,15.045198754789272,15.045198754789272,4.490746976772031,4.490746976772031
night-15429,72.47348399999998,2.8623383620689655e-05,0.0,9.61423910440613,9.61423910440613,1.4185599257662835,1.4185599257662835
night-05150,40.3354,0.19566383800287357,1.309566570881226e-06,95.68744761733717,95.64312814295977,91.25297458692529,91.20865511254789
night-04263,85.22485199999994,3.386164990421456e-05,0.0,5.333621437978927,5.333621437978927,0.7272397329980843,0.7272397329980843
night-09683,76.45321999999993,6.22979525862069e-05,0.0,31.9287109375,31.9287109375,9.663628472222221,9.663628472222221
night-12833,91.5972,0.00015284512691570882,0.0,42.731101083572796,42.73108237547893,21.8324765026341,21.83245779454023
night-05338,73.59395599999986,0.0001403107040229885,0.0,32.4969692887931,32.496931872605366,12.690186482279694,12.690149066091953
night-08149,33.9276,0.07330897539511494,7.483237547892721e-07,93.71494103208812,93.70749521072797,81.474609375,81.46716355363985
night-06725,66.4826,0.00019774455220306514,0.0,36.43073889487548,36.43070147868774,20.292650712404214,20.292613296216476
night-10508,38.286,0.11906148976293103,3.7416187739463603e-07,86.98227221024904,86.9753127993295,77.41601936661877,77.40905995569923
night-15304,96.4998,3.367456896551724e-06,0.0,0.25450490900383144,0.25450490900383144,0.04983836206896552,0.04983836206896552
day-02738,148.89153599999995,0.00032570791427203065,0.0,8.49603762571839,8.49603762571839,3.4062013589559386,3.4062013589559386
night-04741,103.47619999999999,7.48323754789272e-06,0.0,0.35623952346743293,0.35623952346743293,0.10766508022030652,0.10766508022030652
night-03101,88.98751199999973,0.0003388035799808429,0.0,34.33769606082375,34.33769606082375,20.43810614224138,20.43810614224138
night-09500,63.1668,0.0013793477610153256,0.0,51.67003412356322,51.66979091834291,27.669196000957854,27.66895279573755
night-03369,59.58883999999984,3.928699712643678e-05,0.0,45.69283554837165,45.692760715996165,31.064733746408045,31.064658914032567
day-03354,168.90466,0.0007067917863984674,0.0,0.6366364343869731,0.6366364343869731,0.3270174808429119,0.3270174808429119
night-15348,81.24057599999978,1.8146851053639845e-05,0.0,3.5072998982279695,3.5072998982279695,0.38218764966475094,0.38218764966475094
day-03376,191.3506,0.00025854585727969347,0.0,1.4108896072796935,1.4108896072796935,0.6570656728927203,0.6570656728927203
night-11824,44.86999999999999,0.008008747904693487,0.0,77.1726644815613,77.17056917504789,55.7295782447318,55.727482938218394
night-10450,79.35532199999969,9.522419779693487e-05,0.0,21.415697587404214,21.415697587404214,5.678505148467433,5.678505148467433
night-13905,94.4142,7.37098898467433e-05,0.0,2.6071038374042144,2.6018842792145596,0.4752791247605364,0.4700595665708812
night-14967,86.263,2.5068845785440614e-05,0.0,3.1991963002873565,3.1991963002873565,0.39036308668582376,0.39036308668582376
night-06199,82.77630399999991,3.255208333333333e-05,0.0,18.892892420977013,18.892892420977013,4.666154064894636,4.666154064894636
night-09035,79.87799999999999,0.012841609794061303,0.0,47.23829247485632,47.238142810105366,35.8524530052682,35.85230334051724
night-11054,110.79656799999998,0.0011844094228927204,0.0,53.46213855962644,53.46079157686781,25.11290334650383,25.111556363745212
day-04601,160.40160000000003,0.0022451583453065136,0.0,0.4991319444444444,0.4991319444444444,0.3688487787356322,0.3688487787356322
night-07234,102.74125199999995,3.872575431034483e-05,0.0,21.51847985512452,21.51844243893678,4.596054837164751,4.596017420977011
day-05204,154.10577999999995,0.0010757153975095785,0.0,0.40942663433908044,0.40942663433908044,0.2456559806034483,0.2456559806034483
day-02370,76.7209039999999,0.0018689385775862068,0.0,6.824693935584291,6.824693935584291,2.908416397270115,2.908416397270115
night-16384,65.68060999999996,2.057890325670498e-06,0.0,1.7184506704980842,1.7184506704980842,0.11570956058429119,0.11570956058429119
night-11737,50.8554,0.0030041457136015326,0.0,74.1713436901341,74.17093211206897,52.12235841714559,52.12194683908046
night-13534,100.6212,1.1786099137931034e-05,0.0,27.96880612428161,27.96871258381226,3.9143131884578546,3.9142196479885056
day-02039,193.69559999999998,9.728208812260536e-05,0.0,1.4761995629789273,1.4761995629789273,0.4839222641283525,0.4839222641283525
day-03016,177.495,0.002025338242337165,0.0,1.2077384159482758,1.2077384159482758,0.7377349736590039,0.7377349736590039
night-12412,87.22051199999973,3.180375957854406e-06,0.0,1.6586408943965518,1.6586408943965518,0.13694324712643677,0.13694324712643677
night-02692,109.7616,0.0001028945162835249,0.0,28.414938038793103,28.414938038793103,6.526299838362069,6.526299838362069
night-13083,85.91119999999998,2.4881764846743294e-05,0.0,7.172121946839081,7.172084530651341,1.060823754789272,1.0607863386015326
night-07126,96.2378,5.61242816091954e-07,0.0,7.081780561542145,7.081780561542145,0.45829217552681994,0.45829217552681994
night-03737,79.53145399999934,1.683728448275862e-06,0.0,2.2703207315613025,2.2703207315613025,0.09305405890804598,0.09305405890804598
day-04455,184.4136,3.01200311302682e-05,0.0,1.4084014307950192,1.4084014307950192,0.5320207734674329,0.5320207734674329
night-14770,65.49956799999997,0.00011411937260536399,0.0,38.37725993773947,38.37714768917625,8.556464768917625,8.556352520354405
day-03961,168.1512,0.00017304986829501915,0.0,0.8979136733716475,0.8979136733716475,0.24436512212643677,0.24436512212643677
night-05862,51.26703999999985,0.0020535874640804598,1.8708093869731801e-07,64.89093181273947,64.88803205818965,37.43295019157088,37.43005043702107
day-04542,195.78619999999998,0.0007819983237547893,0.0,3.7262968450670497,3.7262968450670497,1.7745936602011494,1.7745936602011494
night-09466,115.4436,4.864104406130268e-06,0.0,5.8861836985153255,5.8861836985153255,0.6554941930076629,0.6554941930076629
night-12152,26.077399999999997,0.149035784841954,0.0,94.24125583692529,94.2313592552682,87.5448807171935,87.5349841355364
night-12983,88.01199999999999,4.658315373563219e-05,0.0,15.797208004070882,15.797151879789272,1.1003165409482758,1.1002604166666667
night-11353,62.5562,0.0009181932471264368,0.0,69.90266178759579,69.90204442049809,41.041198964319925,41.04058159722222
night-10468,79.06612599999997,1.0663613505747126e-05,0.0,23.018700610632184,23.018700610632184,7.7676941151819925,7.7676941151819925
night-15898,58.35419999999999,0.16903398886494253,0.0,90.731131016523,90.72686557112068,80.82788927801724,80.82362383261494
day-03426,197.12199999999999,0.00014143318965517243,0.0,1.6392218929597702,1.6392218929597702,0.5377080340038314,0.5377080340038314
night-07429,77.8476,4.302861590038314e-06,0.0,11.677405112547893,11.677405112547893,1.4853104046934866,1.4853104046934866
night-05647,83.6494,0.00830639367816092,0.0,21.237203663793103,21.237203663793103,10.828899515086206,10.828899515086206
night-12562,114.04231999999992,6.54783285440613e-05,0.0,21.40623129190613,21.40621258381226,4.841018618295019,4.840999910201149
night-09409,73.08139999999999,0.00010027538314176246,0.0,30.14856097341954,30.1485235572318,6.970224197796935,6.970186781609195
day-04061,172.55239999999998,0.00016668911637931035,0.0,1.4078401879789273,1.4078401879789273,0.8927315313697318,0.8927315313697318
day-02585,190.7328,0.0004031594228927203,0.0,8.185240062260537,8.185240062260537,2.7445709111590038,2.7445709111590038
night-07897,92.85016599999983,3.74161877394636e-06,0.0,6.7597394336685825,6.7597394336685825,0.1908973898467433,0.1908973898467433
night-10794,82.08940000000001,6.5478328544061305e-06,0.0,6.577896761254789,6.577896761254789,0.3125,0.3125
night-04046,53.4986,3.517121647509578e-05,0.0,40.477018977490424,40.477018977490424,26.018936332614942,26.018936332614942
night-09063,51.38459999999999,0.003583161218869732,0.0,55.02273033405172,55.02222521551724,37.104885057471265,37.10437993893678
day-05048,161.2624,0.0022861290708812263,0.0,0.4749236709770115,0.4749236709770115,0.3236874401340996,0.3236874401340996
night-09146,52.27919999999999,0.0030913254310344826,0.0,61.14779768318966,61.147722850814176,32.714413463841,32.714338631465516
night-04462,86.32983999999985,0.00017061781609195402,0.0,30.56994207974138,30.56994207974138,18.404330549568964,18.404330549568964
night-11304,75.4877339999998,0.00025293342911877393,0.0,62.923663493773944,62.923195791427204,28.50163134578544,28.501163643438698
night-12684,87.926042,1.8708093869731801e-07,0.0,1.8471810644157087,1.8471623563218391,0.07133396192528736,0.07131525383141762
night-07270,82.51459999999999,6.921994731800766e-06,0.0,14.291655441810345,14.291618025622606,0.4748301305076628,0.47479271431992337
night-08963,125.13208399999996,2.07659841954023e-05,0.0,3.0236582555076628,3.0236582555076628,0.40600305316091956,0.40600305316091956
night-05695,134.6694,0.0005919240900383142,0.0,27.43568157327586,27.43568157327586,13.017465876436782,13.017465876436782
night-10683,53.49980000000001,0.00022692917863984674,0.0,37.168249371408045,37.16819324712644,21.283917774185824,21.283861649904214
night-07350,79.53699999999999,2.357219827586207e-05,0.0,28.4214297473659,28.421280082614942,6.804339529454023,6.804189864703065
day-03004,179.988,0.010065889906609195,0.0,18.02867202466475,18.02867202466475,9.338556633141762,9.338556633141762
night-05747,101.84252599999996,0.0007872365900383142,0.0,3.9223763769157087,3.922357668821839,1.7088908345306513,1.7088721264367817
night-08096,82.6322,2.2823874521072798e-05,0.0,9.982189894636015,9.982189894636015,0.7486979166666666,0.7486979166666666
night-03903,35.422399999999996,0.0016281654094827587,0.0,73.9084762631705,73.90825176604406,45.73633186661878,45.73610736949234
night-11963,51.631,0.1083432486230843,1.8708093869731801e-07,87.76335383740421,87.76037925047893,79.43293896671456,79.42996437978927
night-13211,57.745935999999936,0.0012195806393678161,0.0,62.455998563218394,62.45553086087165,43.320817618534484,43.32034991618774
night-04283,64.35820000000001,0.00014087194683908046,0.0,35.48324877274904,35.48324877274904,19.10509832974138,19.10509832974138
day-02698,192.2944,0.0003990436422413793,0.0,2.872777478448276,2.872777478448276,0.9404932950191571,0.9404932950191571
day-04066,189.2038,0.0001401236230842912,0.0,0.6160388230363985,0.6160388230363985,0.15763439894636017,0.15763439894636017
day-06050,179.77300000000002,0.00021158854166666667,0.0,1.1449166367337165,1.1449166367337165,0.41195222701149425,0.41195222701149425
night-06407,38.298,0.01569272329980843,0.0,75.49817783165709,75.49750434027777,50.36346084770115,50.36278735632184
night-13343,103.0436,3.311332614942529e-05,0.0,14.223108985871647,14.223108985871647,2.5200550766283527,2.5200550766283527
night-04944,79.8362,0.0016405127514367815,0.0,18.803074862308428,18.802906489463602,2.901288613505747,2.9011202406609193
night-12196,39.3582,0.03288396491858238,1.8708093869731801e-07,87.73974422294062,87.73516073994253,73.61068082495211,73.60609734195403
day-00501,175.369,0.000927173132183908,0.0,0.962400472940613,0.962400472940613,0.49748563218390807,0.49748563218390807
day-04428,178.0682,1.7024365421455937e-05,0.0,3.765265804597701,3.765265804597701,1.5588145055076628,1.5588145055076628
day-03512,186.6968,0.0013731740900383143,0.0,1.4289055016762453,1.4289055016762453,1.1089035560344827,1.1089035560344827
